group_name,group_code,item_code,item_name,Наименование,Наименованиедлясайта,Цена,Остаток,Видпиломатериала,Порода,Сорт,Толщина,Ширина,Длина,Влажность,Типобработки,СрокпроизводстваднОбщие,ПопулярностьОбщие,Дополнительнаяедизмерения1,Дополнительнаяедизмерения2,Дополнительнаяедизмерения3Общие,Допсвойство,ЕГАИСОбщие,Класс,Код,Количествовм2Общие,Количествовм3Общие,КоличествовупаковкеОбщие,Коэфдополнительнаяедизмерения1,Коэфдополнительнаяедизмерения2,Коэфдополнительнаяедизмерения3Общие,Плотностькгм3Общие,РегионОбщие,СпециальныеценыОбщие
Пиломатериалы клееные,00-00023605,00-00009272,Брус клееный стр. сух. хв. 145х145х6000 класс АВ,Брус клееный стр. сух. хв. 145х145х6000 класс АВ,Брус клееный строганый сухой хвоя 145х145х6000 класс АВ,48000,По предзаказу,Брус клееный,хвоя,класс АВ,145,145,6 000,сухой 12-14%,строганый,4,3,м3,,,,,,,"1,149","7,927",0,"0,1261",0,0,500,,
Пиломатериалы клееные,00-00023605,00-00000826,Брус клееный стр. сух. хв. 150х150х6000 класс АВ,Брус клееный стр. сух. хв. 150х150х6000 класс АВ,Брус клееный строганый сухой хвоя 150х150х6000 класс АВ,48000,По предзаказу,Брус клееный,хвоя,класс АВ,150,150,6 000,сухой 12-14%,строганый,4,2,м3,,,,,,,"1,111","7,407",0,"0,135",0,0,500,,
Пиломатериалы клееные,00-00023605,00-00002956,Брус клееный стр. сух. хв. 150х200х6000 класс АВ,Брус клееный стр. сух. хв. 150х200х6000 класс АВ,Брус клееный строганый сухой хвоя 150х200х6000 класс АВ,48000,По предзаказу,Брус клееный,хвоя,класс АВ,150,200,6 000,сухой 12-14%,строганый,4,2,м3,,,,,,,"0,833","5,555",0,"0,18",0,0,500,,
Пиломатериалы клееные,00-00023605,00-00004962,Брус клееный стр. сух. хв. 190х190х6000 класс АВ,Брус клееный стр. сух. хв. 190х190х6000 класс АВ,Брус клееный строганый сухой хвоя 190х190х6000 класс АВ,48000,75,Брус клееный,хвоя,класс АВ,190,190,6 000,сухой 12-14%,строганый,4,2,м3,,,,,,,"0,877","4,616",0,"0,2166",0,0,500,,
Пиломатериалы клееные,00-00023605,00-00001420,Брус клееный стр. сух. хв. 200х200х6000 класс АВ,Брус клееный стр. сух. хв. 200х200х6000 класс АВ,Брус клееный строганый сухой хвоя 200х200х6000 класс АВ,48000,По предзаказу,Брус клееный,хвоя,класс АВ,200,200,6 000,сухой 12-14%,строганый,4,3,м3,,,,,,,"0,833","4,166",0,"0,24",0,0,500,,
Пиломатериалы клееные,00-00023605,00-00007931,Брус клееный стр. сух. хв. 90х140х6000 класс АВ,Брус клееный стр. сух. хв. 90х140х6000 класс АВ,Брус клееный строганый сухой хвоя 90х140х6000 класс АВ,48000,293,Брус клееный,хвоя,класс АВ,90,140,6 000,сухой 12-14%,строганый,4,3,м3,,,,,,,"1,19","13,227",0,"0,0756",0,0,500,,
Пиломатериалы клееные,00-00023605,00-00009609,Брус клееный стр. сух. хв. 90х190х6000 класс АВ,Брус клееный стр. сух. хв. 90х190х6000 класс АВ,Брус клееный стр. сух. хв. 90х190х6000 класс АВ,48000,203,Брус клееный,хвоя,класс АВ,90,190,6 000,сухой 12-14%,строганый,,,м3,,,,,,,,,,"0,1026",,,500,,
Пиломатериалы клееные,00-00023605,00-00003213,Брус клееный стр. сух. хв. 90х90х6000 класс АВ,Брус клееный стр. сух. хв. 90х90х6000 класс АВ,Брус клееный строганый сухой хвоя 90х90х6000 класс АВ,48000,163,Брус клееный,хвоя,класс АВ,90,90,6 000,сухой 12-14%,строганый,4,2,м3,,,,,,,"1,851","20,576",0,"0,0486",0,0,500,,
Пиломатериалы клееные,00-00023605,00-00006277,Брус клееный стр. сух. хв. 95х195х6000 класс АВ,Брус клееный стр. сух. хв. 95х195х6000 класс АВ,Брус клееный строганый сухой хвоя 95х195х6000 класс АВ,48000,По предзаказу,Брус клееный,хвоя,класс АВ,95,195,6 000,сухой 12-14%,строганый,4,3,м3,,,,,AB,,"0,854","9,996",0,"0,1111",0,0,500,,
Антисептированные сухие,00-00023608,00-00009630,Брус клееный стр. сух. хв. 140х140х6000 класс АВ обработ.,Брус клееный стр. сух. хв. 140х140х6000 класс АВ обработ.,Брус антисептированный клееный строганный сухой хвоя 140х140х6000 класс АВ,51000,1,Брус клееный,хвоя,класс АВ,140,140,6 000,сухой 12-14%,строганый,10,4,,,,,,,,"1,19","8,503",,,,,500,,
Антисептированные сухие,00-00023608,00-00009630,Брус клееный стр. сух. хв. 140х140х6000 класс АВ обработ.,Брус клееный стр. сух. хв. 140х140х6000 класс АВ обработ.,Брус антисептированный клееный строганный сухой хвоя 140х140х6000 класс АВ,51000,1,Брус клееный,хвоя,класс АВ,140,140,6 000,сухой 12-14%,строганый,10,4,,,,,,,,"1,19","8,503",,,,,500,,
Антисептированные сухие,00-00023608,00-00009647,Брус обрезн. сух. хв. 100х200х6000 сорт 1 обработ.,Брус обрезн. сух. хв. 100х200х6000 сорт 1 обработ.,Брус антисептированный обрезной сухой хвоя 100х200х6000 сорт 1,26000,По предзаказу,Брус,хвоя,"сорт 1, ГОСТ, свежий лес",100,200,6 000,сухой 12-14%,обрезной,5,,,,,,,,,"0,833",8,,,,,500,,
Антисептированные сухие,00-00023608,00-00009647,Брус обрезн. сух. хв. 100х200х6000 сорт 1 обработ.,Брус обрезн. сух. хв. 100х200х6000 сорт 1 обработ.,Брус антисептированный обрезной сухой хвоя 100х200х6000 сорт 1,26000,По предзаказу,Брус,хвоя,"сорт 1, ГОСТ, свежий лес",100,200,6 000,сухой 12-14%,обрезной,5,,,,,,,,,"0,833",8,,,,,500,,
Антисептированные сухие,00-00023608,00-00009648,Брус обрезн. сух. хв. 150х150х6000 сорт 1 обработ.,Брус обрезн. сух. хв. 150х150х6000 сорт 1 обработ.,Брус антисептированный обрезной сухой хвоя 150х150х6000 сорт 1,26000,По предзаказу,Брус,хвоя,"сорт 1, ГОСТ, свежий лес",150,150,6 000,сухой 12-14%,обрезной,5,,,,,,,,,"1,111",7,,,,,500,,
Антисептированные сухие,00-00023608,00-00009648,Брус обрезн. сух. хв. 150х150х6000 сорт 1 обработ.,Брус обрезн. сух. хв. 150х150х6000 сорт 1 обработ.,Брус антисептированный обрезной сухой хвоя 150х150х6000 сорт 1,26000,По предзаказу,Брус,хвоя,"сорт 1, ГОСТ, свежий лес",150,150,6 000,сухой 12-14%,обрезной,5,,,,,,,,,"1,111",7,,,,,500,,
Антисептированные сухие,00-00023608,00-00009649,Брус обрезн. сух. хв. 150х200х6000 сорт 1 обработ.,Брус обрезн. сух. хв. 150х200х6000 сорт 1 обработ.,Брус антисептированный обрезной сухой хвоя 150х200х6000 сорт 1,26000,По предзаказу,Брус,хвоя,"сорт 1, ГОСТ, свежий лес",150,200,6 000,сухой 12-14%,обрезной,5,,,,,,,,,"0,833",5,,,,,500,,
Антисептированные сухие,00-00023608,00-00009649,Брус обрезн. сух. хв. 150х200х6000 сорт 1 обработ.,Брус обрезн. сух. хв. 150х200х6000 сорт 1 обработ.,Брус антисептированный обрезной сухой хвоя 150х200х6000 сорт 1,26000,По предзаказу,Брус,хвоя,"сорт 1, ГОСТ, свежий лес",150,200,6 000,сухой 12-14%,обрезной,5,,,,,,,,,"0,833",5,,,,,500,,
Антисептированные сухие,00-00023608,00-00009662,Брус стр. сух. хв. 140х140х6000 класс АВ обработ.,Брус стр. сух. хв. 140х140х6000 класс АВ обработ.,Брус антисептированный строганный сухой хвоя 140х140х6000 класс АВ,29500,По предзаказу,Брус,хвоя,класс АВ,140,140,6 000,сухой 12-14%,строганый,10,4,,,,,,,,"1,19",7,,,,,500,,
Антисептированные сухие,00-00023608,00-00009662,Брус стр. сух. хв. 140х140х6000 класс АВ обработ.,Брус стр. сух. хв. 140х140х6000 класс АВ обработ.,Брус антисептированный строганный сухой хвоя 140х140х6000 класс АВ,29500,По предзаказу,Брус,хвоя,класс АВ,140,140,6 000,сухой 12-14%,строганый,10,4,,,,,,,,"1,19",7,,,,,500,,
Антисептированные сухие,00-00023608,00-00009663,Брус стр. сух. хв. 140х190х6000 класс АВ обработ.,Брус стр. сух. хв. 140х190х6000 класс АВ обработ.,Брус антисептированный строганый сухой хвоя 140х190х6000 класс АВ,29500,16,Брус,хвоя,класс АВ,140,190,6 000,сухой 12-14%,строганый,5,4,,,,,,,,"1,1",6,,,,,500,,
Антисептированные сухие,00-00023608,00-00009663,Брус стр. сух. хв. 140х190х6000 класс АВ обработ.,Брус стр. сух. хв. 140х190х6000 класс АВ обработ.,Брус антисептированный строганый сухой хвоя 140х190х6000 класс АВ,29500,16,Брус,хвоя,класс АВ,140,190,6 000,сухой 12-14%,строганый,5,4,,,,,,,,"1,1",6,,,,,500,,
Антисептированные сухие,00-00023608,00-00009664,Брус стр. сух. хв. 145х145х6000 класс АВ обработ.,Брус стр. сух. хв. 145х145х6000 класс АВ обработ.,Брус антисептированный строганый сухой хвоя 145х145х6000 класс АВ,29500,По предзаказу,Брус,хвоя,класс АВ,145,145,6 000,сухой 12-14%,строганый,7,3,,,,,,,,"1,149",7,,,,,500,,
